Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
1133128,2019,21900058,Jayson Tatum,BOS,"OCT 30, 2019",BOS vs. MIL,W,39,10,22.0,0.455,4.0,7.0,0.571,1,2.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,1.0,5.0,25,16.0,1
1133127,2019,21900072,Jayson Tatum,BOS,"NOV 01, 2019",BOS vs. NYK,W,34,9,17.0,0.529,4.0,8.0,0.5,2,2.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0,2.0,4.0,24,12.0,1
1133126,2019,21900098,Jayson Tatum,BOS,"NOV 05, 2019",BOS @ CLE,W,34,9,16.0,0.563,0.0,5.0,0.0,0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,2.0,4.0,1.0,18,9.0,1
1133124,2019,21900127,Jayson Tatum,BOS,"NOV 09, 2019",BOS @ SAS,W,34,6,13.0,0.462,2.0,6.0,0.333,5,6.0,0.833,1.0,6.0,7.0,4.0,3.0,0.0,2.0,3.0,19,22.0,1
1133115,2019,21900253,Jayson Tatum,BOS,"NOV 27, 2019",BOS vs. BKN,W,35,5,17.0,0.294,0.0,4.0,0.0,6,6.0,1.0,3.0,6.0,9.0,5.0,1.0,0.0,3.0,2.0,16,11.0,1
1133123,2019,21900141,Jayson Tatum,BOS,"NOV 11, 2019",BOS vs. DAL,W,35,1,18.0,0.056,0.0,3.0,0.0,3,4.0,0.75,3.0,5.0,8.0,4.0,1.0,0.0,1.0,3.0,5,16.0,1
1133122,2019,21900156,Jayson Tatum,BOS,"NOV 13, 2019",BOS vs. WAS,W,35,9,20.0,0.45,1.0,5.0,0.2,4,4.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,23,14.0,1
1133121,2019,21900173,Jayson Tatum,BOS,"NOV 15, 2019",BOS @ GSW,W,38,8,23.0,0.348,2.0,7.0,0.286,6,7.0,0.857,3.0,5.0,8.0,1.0,3.0,0.0,2.0,3.0,24,6.0,1
1133120,2019,21900184,Jayson Tatum,BOS,"NOV 17, 2019",BOS @ SAC,L,30,6,13.0,0.462,1.0,4.0,0.25,1,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,1.0,0.0,14,12.0,1
1133119,2019,21900195,Jayson Tatum,BOS,"NOV 18, 2019",BOS @ PHX,W,27,8,16.0,0.5,3.0,9.0,0.333,7,9.0,0.778,2.0,9.0,11.0,3.0,1.0,0.0,4.0,3.0,26,8.0,1
1133118,2019,21900212,Jayson Tatum,BOS,"NOV 20, 2019",BOS @ LAC,L,41,12,24.0,0.5,5.0,10.0,0.5,1,2.0,0.5,0.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,30,-6.0,1
1133117,2019,21900222,Jayson Tatum,BOS,"NOV 22, 2019",BOS @ DEN,L,32,6,16.0,0.375,0.0,5.0,0.0,4,5.0,0.8,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,16,-23.0,1
1133156,2019,21800814,Jayson Tatum,BOS,"FEB 07, 2019",BOS vs. LAL,L,36,9,14.0,0.643,1.0,1.0,1.0,3,3.0,1.0,1.0,9.0,10.0,5.0,1.0,0.0,0.0,2.0,22,-2.0,1
1133155,2019,21800829,Jayson Tatum,BOS,"FEB 09, 2019",BOS vs. LAC,L,29,4,12.0,0.333,1.0,2.0,0.5,7,10.0,0.7,2.0,6.0,8.0,0.0,1.0,0.0,4.0,6.0,16,-12.0,1
1133154,2019,21800849,Jayson Tatum,BOS,"FEB 12, 2019",BOS @ PHI,W,35,7,15.0,0.467,1.0,1.0,1.0,5,5.0,1.0,0.0,10.0,10.0,1.0,2.0,2.0,1.0,5.0,20,0.0,1
1133153,2019,21800855,Jayson Tatum,BOS,"FEB 13, 2019",BOS vs. DET,W,34,8,18.0,0.444,3.0,8.0,0.375,0,0.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,2.0,19,13.0,1
1133152,2019,21800870,Jayson Tatum,BOS,"FEB 21, 2019",BOS @ MIL,L,34,7,13.0,0.538,1.0,2.0,0.5,2,2.0,1.0,1.0,9.0,10.0,1.0,2.0,1.0,1.0,1.0,17,7.0,1
1133151,2019,21800889,Jayson Tatum,BOS,"FEB 23, 2019",BOS @ CHI,L,31,5,9.0,0.556,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12,-6.0,1
1133150,2019,21800909,Jayson Tatum,BOS,"FEB 26, 2019",BOS @ TOR,L,24,5,10.0,0.5,1.0,3.0,0.333,0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,3.0,11,-8.0,1
1133148,2019,21800931,Jayson Tatum,BOS,"MAR 01, 2019",BOS vs. WAS,W,31,4,13.0,0.308,0.0,5.0,0.0,2,2.0,1.0,2.0,6.0,8.0,3.0,5.0,0.0,4.0,2.0,10,20.0,1
1133147,2019,21800945,Jayson Tatum,BOS,"MAR 03, 2019",BOS vs. HOU,L,35,5,15.0,0.333,1.0,4.0,0.25,1,2.0,0.5,0.0,5.0,5.0,2.0,1.0,0.0,0.0,4.0,12,-3.0,1
1133146,2019,21800964,Jayson Tatum,BOS,"MAR 05, 2019",BOS @ GSW,W,27,6,13.0,0.462,1.0,3.0,0.333,4,4.0,1.0,0.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,17,4.0,1
1133145,2019,21800973,Jayson Tatum,BOS,"MAR 06, 2019",BOS @ SAC,W,33,8,17.0,0.471,2.0,4.0,0.5,6,6.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,24,11.0,1
1133144,2019,21800989,Jayson Tatum,BOS,"MAR 09, 2019",BOS @ LAL,W,27,2,7.0,0.286,0.0,2.0,0.0,2,2.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,3.0,3.0,6,1.0,1
1133143,2019,21801022,Jayson Tatum,BOS,"MAR 14, 2019",BOS vs. SAC,W,29,7,10.0,0.7,0.0,2.0,0.0,1,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,4.0,15,-5.0,1
1133142,2019,21801034,Jayson Tatum,BOS,"MAR 16, 2019",BOS vs. ATL,W,33,7,15.0,0.467,0.0,2.0,0.0,4,4.0,1.0,1.0,7.0,8.0,4.0,1.0,0.0,2.0,1.0,18,0.0,2
1133141,2019,21801052,Jayson Tatum,BOS,"MAR 18, 2019",BOS vs. DEN,L,36,3,12.0,0.25,1.0,5.0,0.2,1,2.0,0.5,0.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,8,-9.0,1
1133140,2019,21801067,Jayson Tatum,BOS,"MAR 20, 2019",BOS @ PHI,L,33,6,12.0,0.5,1.0,2.0,0.5,0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,1.0,1.0,3.0,13,-17.0,1
1133149,2019,21800913,Jayson Tatum,BOS,"FEB 27, 2019",BOS vs. POR,L,35,6,11.0,0.545,0.0,2.0,0.0,2,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,2.0,14,-14.0,1
1133139,2019,21801087,Jayson Tatum,BOS,"MAR 23, 2019",BOS @ CHA,L,37,5,17.0,0.294,2.0,7.0,0.286,0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,1.0,1.0,1.0,12,-19.0,1
1133138,2019,21801108,Jayson Tatum,BOS,"MAR 26, 2019",BOS @ CLE,W,34,9,17.0,0.529,3.0,5.0,0.6,0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,4.0,21,17.0,1
1133158,2019,21800788,Jayson Tatum,BOS,"FEB 03, 2019",BOS vs. OKC,W,31,4,8.0,0.5,0.0,2.0,0.0,3,4.0,0.75,0.0,7.0,7.0,2.0,2.0,2.0,0.0,3.0,11,12.0,1
1133159,2019,21800771,Jayson Tatum,BOS,"FEB 01, 2019",BOS @ NYK,W,26,6,15.0,0.4,1.0,6.0,0.167,0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,4.0,13,12.0,1
1133170,2019,21800617,Jayson Tatum,BOS,"JAN 10, 2019",BOS @ MIA,L,32,4,11.0,0.364,2.0,4.0,0.5,7,7.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,17,-11.0,1
1133174,2019,21800558,Jayson Tatum,BOS,"JAN 02, 2019",BOS vs. MIN,W,31,3,11.0,0.273,0.0,3.0,0.0,2,2.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,8,22.0,1
1133173,2019,21800566,Jayson Tatum,BOS,"JAN 04, 2019",BOS vs. DAL,W,31,7,21.0,0.333,4.0,11.0,0.364,0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,2.0,2.0,18,3.0,1
1133172,2019,21800592,Jayson Tatum,BOS,"JAN 07, 2019",BOS vs. BKN,W,27,5,12.0,0.417,2.0,6.0,0.333,4,4.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,16,17.0,1
1133171,2019,21800607,Jayson Tatum,BOS,"JAN 09, 2019",BOS vs. IND,W,25,9,15.0,0.6,2.0,5.0,0.4,0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,20,17.0,1
1133169,2019,21800632,Jayson Tatum,BOS,"JAN 12, 2019",BOS @ ORL,L,28,6,16.0,0.375,1.0,4.0,0.25,3,4.0,0.75,2.0,4.0,6.0,1.0,1.0,1.0,2.0,4.0,16,8.0,1
1133160,2019,21800756,Jayson Tatum,BOS,"JAN 30, 2019",BOS vs. CHA,W,27,9,15.0,0.6,2.0,5.0,0.4,0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,20,26.0,1
1133168,2019,21800645,Jayson Tatum,BOS,"JAN 14, 2019",BOS @ BKN,L,36,12,19.0,0.632,3.0,5.0,0.6,7,11.0,0.636,0.0,5.0,5.0,3.0,1.0,3.0,0.0,3.0,34,-13.0,1
1133167,2019,21800658,Jayson Tatum,BOS,"JAN 16, 2019",BOS vs. TOR,W,31,6,16.0,0.375,1.0,3.0,0.333,3,3.0,1.0,3.0,7.0,10.0,2.0,0.0,1.0,1.0,2.0,16,4.0,1
1133166,2019,21800671,Jayson Tatum,BOS,"JAN 18, 2019",BOS vs. MEM,W,29,0,6.0,0.0,0.0,2.0,0.0,2,2.0,1.0,1.0,5.0,6.0,4.0,0.0,1.0,2.0,1.0,2,-6.0,1
1133165,2019,21800683,Jayson Tatum,BOS,"JAN 19, 2019",BOS @ ATL,W,35,7,13.0,0.538,0.0,0.0,0.0,5,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,19,2.0,1
1133164,2019,21800698,Jayson Tatum,BOS,"JAN 21, 2019",BOS vs. MIA,W,31,8,13.0,0.615,3.0,3.0,1.0,0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,4.0,2.0,19,18.0,1
1133163,2019,21800707,Jayson Tatum,BOS,"JAN 23, 2019",BOS vs. CLE,W,31,7,16.0,0.438,0.0,0.0,0.0,1,1.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,15,6.0,1
1133162,2019,21800732,Jayson Tatum,BOS,"JAN 26, 2019",BOS vs. GSW,L,31,7,15.0,0.467,3.0,5.0,0.6,3,3.0,1.0,0.0,5.0,5.0,3.0,0.0,1.0,0.0,1.0,20,4.0,1
1133161,2019,21800746,Jayson Tatum,BOS,"JAN 28, 2019",BOS vs. BKN,W,30,3,9.0,0.333,0.0,1.0,0.0,0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,6,7.0,1
1133157,2019,21800797,Jayson Tatum,BOS,"FEB 05, 2019",BOS @ CLE,W,34,6,13.0,0.462,1.0,3.0,0.333,12,12.0,1.0,1.0,6.0,7.0,2.0,1.0,3.0,1.0,0.0,25,5.0,1
1133135,2019,21801153,Jayson Tatum,BOS,"APR 01, 2019",BOS vs. MIA,W,34,7,15.0,0.467,4.0,7.0,0.571,1,2.0,0.5,1.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0,19,15.0,1
1133136,2019,21801137,Jayson Tatum,BOS,"MAR 30, 2019",BOS @ BKN,L,30,4,9.0,0.444,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,9,-12.0,1
1133134,2019,21801170,Jayson Tatum,BOS,"APR 03, 2019",BOS @ MIA,W,39,6,17.0,0.353,1.0,3.0,0.333,3,4.0,0.75,0.0,7.0,7.0,3.0,1.0,1.0,3.0,0.0,16,16.0,1
1133137,2019,21801130,Jayson Tatum,BOS,"MAR 29, 2019",BOS vs. IND,W,24,3,6.0,0.5,3.0,3.0,1.0,2,4.0,0.5,0.0,5.0,5.0,4.0,0.0,0.0,4.0,2.0,11,16.0,1
175221,2019,21800849,Jimmy Butler,PHI,"FEB 12, 2019",PHI vs. BOS,L,36,7,12.0,0.583,1.0,2.0,0.5,7,10.0,0.7,3.0,6.0,9.0,1.0,0.0,0.0,1.0,1.0,22,-4.0,1
175233,2019,21800608,Jimmy Butler,PHI,"JAN 09, 2019",PHI @ WAS,L,36,7,18.0,0.389,0.0,2.0,0.0,9,10.0,0.9,6.0,3.0,9.0,2.0,2.0,0.0,1.0,0.0,23,-22.0,1
175234,2019,21800600,Jimmy Butler,PHI,"JAN 08, 2019",PHI vs. WAS,W,28,8,9.0,0.889,1.0,1.0,1.0,3,6.0,0.5,1.0,4.0,5.0,3.0,2.0,0.0,3.0,2.0,20,20.0,1
175235,2019,21800553,Jimmy Butler,PHI,"JAN 01, 2019",PHI @ LAC,W,29,5,13.0,0.385,1.0,3.0,0.333,5,6.0,0.833,2.0,4.0,6.0,4.0,0.0,1.0,2.0,2.0,16,14.0,1
175231,2019,21800638,Jimmy Butler,PHI,"JAN 13, 2019",PHI @ NYK,W,28,7,15.0,0.467,0.0,0.0,0.0,2,2.0,1.0,3.0,5.0,8.0,2.0,0.0,0.0,1.0,2.0,16,12.0,1
175232,2019,21800621,Jimmy Butler,PHI,"JAN 11, 2019",PHI vs. ATL,L,40,9,19.0,0.474,0.0,1.0,0.0,12,14.0,0.857,2.0,2.0,4.0,5.0,3.0,0.0,4.0,3.0,30,1.0,1
175230,2019,21800652,Jimmy Butler,PHI,"JAN 15, 2019",PHI vs. MIN,W,28,8,10.0,0.8,3.0,4.0,0.75,0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,19,21.0,1
175227,2019,21800755,Jimmy Butler,PHI,"JAN 29, 2019",PHI @ LAL,W,29,7,9.0,0.778,1.0,2.0,0.5,5,6.0,0.833,3.0,2.0,5.0,6.0,5.0,1.0,1.0,0.0,20,26.0,1
175223,2019,21800818,Jimmy Butler,PHI,"FEB 08, 2019",PHI vs. DEN,W,36,4,9.0,0.444,0.0,1.0,0.0,14,14.0,1.0,1.0,6.0,7.0,5.0,3.0,0.0,0.0,1.0,22,9.0,1
175229,2019,21800667,Jimmy Butler,PHI,"JAN 17, 2019",PHI @ IND,W,35,10,17.0,0.588,1.0,2.0,0.5,6,6.0,1.0,1.0,4.0,5.0,8.0,3.0,0.0,0.0,1.0,27,11.0,1
175228,2019,21800678,Jimmy Butler,PHI,"JAN 19, 2019",PHI vs. OKC,L,38,5,18.0,0.278,1.0,6.0,0.167,7,8.0,0.875,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,18,-8.0,1
175225,2019,21800785,Jimmy Butler,PHI,"FEB 02, 2019",PHI @ SAC,L,39,11,18.0,0.611,4.0,8.0,0.5,3,3.0,1.0,1.0,3.0,4.0,7.0,2.0,0.0,1.0,5.0,29,5.0,1
175226,2019,21800768,Jimmy Butler,PHI,"JAN 31, 2019",PHI @ GSW,W,37,3,12.0,0.25,0.0,6.0,0.0,1,1.0,1.0,1.0,8.0,9.0,6.0,2.0,0.0,2.0,2.0,7,9.0,1
175224,2019,21800800,Jimmy Butler,PHI,"FEB 05, 2019",PHI vs. TOR,L,39,5,12.0,0.417,0.0,2.0,0.0,8,8.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,18,-5.0,1
175222,2019,21800835,Jimmy Butler,PHI,"FEB 10, 2019",PHI vs. LAL,W,31,6,10.0,0.6,1.0,2.0,0.5,2,2.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,15,19.0,1
175217,2019,21800906,Jimmy Butler,PHI,"FEB 25, 2019",PHI @ NOP,W,35,5,16.0,0.313,0.0,2.0,0.0,1,2.0,0.5,4.0,3.0,7.0,7.0,2.0,1.0,3.0,1.0,11,-6.0,1
175216,2019,21800927,Jimmy Butler,PHI,"FEB 28, 2019",PHI @ OKC,W,37,9,20.0,0.45,0.0,2.0,0.0,2,5.0,0.4,1.0,7.0,8.0,8.0,2.0,0.0,3.0,3.0,20,7.0,1
175215,2019,21800938,Jimmy Butler,PHI,"MAR 02, 2019",PHI vs. GSW,L,37,5,16.0,0.313,2.0,4.0,0.5,9,11.0,0.818,5.0,4.0,9.0,2.0,1.0,1.0,2.0,3.0,21,1.0,1
175214,2019,21800960,Jimmy Butler,PHI,"MAR 05, 2019",PHI vs. ORL,W,34,5,10.0,0.5,0.0,1.0,0.0,4,4.0,1.0,2.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,14,10.0,1
175213,2019,21800970,Jimmy Butler,PHI,"MAR 06, 2019",PHI @ CHI,L,36,8,18.0,0.444,0.0,1.0,0.0,6,7.0,0.857,1.0,2.0,3.0,4.0,3.0,0.0,2.0,1.0,22,7.0,1
175212,2019,21800981,Jimmy Butler,PHI,"MAR 08, 2019",PHI @ HOU,L,34,8,18.0,0.444,0.0,2.0,0.0,3,4.0,0.75,7.0,2.0,9.0,3.0,0.0,2.0,3.0,0.0,19,-3.0,1
175211,2019,21800994,Jimmy Butler,PHI,"MAR 10, 2019",PHI vs. IND,W,31,3,8.0,0.375,0.0,0.0,0.0,6,6.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,12,8.0,1
175210,2019,21801027,Jimmy Butler,PHI,"MAR 15, 2019",PHI vs. SAC,W,35,8,14.0,0.571,0.0,1.0,0.0,6,7.0,0.857,1.0,5.0,6.0,7.0,2.0,1.0,3.0,2.0,22,20.0,1
175209,2019,21801043,Jimmy Butler,PHI,"MAR 17, 2019",PHI @ MIL,W,34,8,16.0,0.5,2.0,2.0,1.0,9,13.0,0.692,3.0,3.0,6.0,3.0,3.0,0.0,2.0,5.0,27,5.0,2
175218,2019,21800882,Jimmy Butler,PHI,"FEB 23, 2019",PHI vs. POR,L,30,5,9.0,0.556,0.0,2.0,0.0,5,5.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,15,-13.0,1
175208,2019,21801059,Jimmy Butler,PHI,"MAR 19, 2019",PHI @ CHA,W,38,8,19.0,0.421,1.0,4.0,0.25,6,6.0,1.0,2.0,2.0,4.0,9.0,2.0,1.0,2.0,3.0,23,8.0,1
175206,2019,21801088,Jimmy Butler,PHI,"MAR 23, 2019",PHI @ ATL,L,36,6,13.0,0.462,0.0,0.0,0.0,13,13.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,1.0,0.0,25,-5.0,1
175205,2019,21801103,Jimmy Butler,PHI,"MAR 25, 2019",PHI @ ORL,L,33,4,10.0,0.4,0.0,2.0,0.0,5,5.0,1.0,0.0,6.0,6.0,7.0,1.0,1.0,2.0,1.0,13,-18.0,1
175204,2019,21801123,Jimmy Butler,PHI,"MAR 28, 2019",PHI vs. BKN,W,37,3,10.0,0.3,1.0,1.0,1.0,2,2.0,1.0,2.0,5.0,7.0,3.0,3.0,1.0,1.0,4.0,9,4.0,1
175203,2019,21801143,Jimmy Butler,PHI,"MAR 30, 2019",PHI @ MIN,W,36,4,17.0,0.235,1.0,2.0,0.5,3,3.0,1.0,7.0,6.0,13.0,5.0,2.0,0.0,2.0,2.0,12,4.0,1
175202,2019,21801168,Jimmy Butler,PHI,"APR 03, 2019",PHI @ ATL,L,34,5,11.0,0.455,1.0,4.0,0.25,5,10.0,0.5,2.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,16,-7.0,1
175207,2019,21801067,Jimmy Butler,PHI,"MAR 20, 2019",PHI vs. BOS,W,37,7,17.0,0.412,3.0,9.0,0.333,5,5.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,22,11.0,1
175219,2019,21800868,Jimmy Butler,PHI,"FEB 21, 2019",PHI vs. MIA,W,35,5,14.0,0.357,0.0,2.0,0.0,8,8.0,1.0,3.0,3.0,6.0,6.0,1.0,0.0,3.0,1.0,18,12.0,1
175220,2019,21800856,Jimmy Butler,PHI,"FEB 13, 2019",PHI @ NYK,W,34,4,6.0,0.667,0.0,0.0,0.0,5,5.0,1.0,0.0,7.0,7.0,8.0,3.0,2.0,0.0,0.0,13,31.0,1
175180,2019,21900374,Jimmy Butler,MIA,"DEC 13, 2019",MIA vs. LAL,L,37,9,20.0,0.45,0.0,5.0,0.0,5,6.0,0.833,0.0,3.0,3.0,3.0,4.0,0.0,2.0,1.0,23,-2.0,1
175179,2019,21900384,Jimmy Butler,MIA,"DEC 14, 2019",MIA @ DAL,W,43,8,22.0,0.364,1.0,6.0,0.167,10,12.0,0.833,1.0,3.0,4.0,7.0,1.0,0.0,2.0,2.0,27,7.0,1
175178,2019,21900397,Jimmy Butler,MIA,"DEC 16, 2019",MIA @ MEM,L,39,6,12.0,0.5,1.0,2.0,0.5,12,14.0,0.857,3.0,1.0,4.0,8.0,1.0,0.0,3.0,1.0,25,7.0,1
175177,2019,21900410,Jimmy Butler,MIA,"DEC 18, 2019",MIA @ PHI,W,34,5,11.0,0.455,0.0,1.0,0.0,4,5.0,0.8,0.0,7.0,7.0,5.0,2.0,0.0,4.0,1.0,14,-6.0,1
175176,2019,21900424,Jimmy Butler,MIA,"DEC 20, 2019",MIA vs. NYK,W,28,2,3.0,0.667,1.0,1.0,1.0,4,6.0,0.667,1.0,4.0,5.0,8.0,3.0,1.0,3.0,0.0,9,29.0,1
175175,2019,21900449,Jimmy Butler,MIA,"DEC 23, 2019",MIA vs. UTA,W,34,7,15.0,0.467,0.0,1.0,0.0,6,7.0,0.857,4.0,4.0,8.0,2.0,2.0,0.0,1.0,2.0,20,-7.0,1
175174,2019,21900470,Jimmy Butler,MIA,"DEC 27, 2019",MIA vs. IND,W,33,3,11.0,0.273,0.0,0.0,0.0,14,15.0,0.933,5.0,4.0,9.0,6.0,1.0,0.0,4.0,3.0,20,3.0,1
175173,2019,21900475,Jimmy Butler,MIA,"DEC 28, 2019",MIA vs. PHI,W,42,7,21.0,0.333,0.0,2.0,0.0,11,14.0,0.786,4.0,5.0,9.0,9.0,2.0,1.0,0.0,2.0,25,18.0,1
175172,2019,21900492,Jimmy Butler,MIA,"DEC 30, 2019",MIA @ WAS,L,37,6,10.0,0.6,0.0,0.0,0.0,15,19.0,0.789,1.0,5.0,6.0,4.0,0.0,0.0,1.0,0.0,27,-7.0,1
175198,2019,21900086,Jimmy Butler,MIA,"NOV 03, 2019",MIA vs. HOU,W,27,7,15.0,0.467,2.0,6.0,0.333,2,3.0,0.667,2.0,5.0,7.0,9.0,4.0,1.0,1.0,2.0,18,29.0,1
175200,2019,21900052,Jimmy Butler,MIA,"OCT 29, 2019",MIA vs. ATL,W,31,5,11.0,0.455,1.0,2.0,0.5,10,15.0,0.667,4.0,1.0,5.0,2.0,3.0,0.0,4.0,1.0,21,15.0,1
175201,2019,21801212,Jimmy Butler,PHI,"APR 09, 2019",PHI @ MIA,L,16,2,5.0,0.4,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4,-15.0,1
175181,2019,21900354,Jimmy Butler,MIA,"DEC 10, 2019",MIA vs. ATL,W,42,8,18.0,0.444,1.0,3.0,0.333,3,7.0,0.429,2.0,16.0,18.0,10.0,0.0,0.0,3.0,0.0,20,32.0,1
175182,2019,21900337,Jimmy Butler,MIA,"DEC 08, 2019",MIA vs. CHI,W,44,3,14.0,0.214,0.0,5.0,0.0,17,21.0,0.81,1.0,5.0,6.0,7.0,1.0,1.0,3.0,4.0,23,0.0,1
175183,2019,21900324,Jimmy Butler,MIA,"DEC 06, 2019",MIA vs. WAS,W,36,9,16.0,0.563,2.0,5.0,0.4,8,11.0,0.727,3.0,8.0,11.0,11.0,1.0,2.0,3.0,2.0,28,13.0,1
175184,2019,21900310,Jimmy Butler,MIA,"DEC 04, 2019",MIA @ BOS,L,37,12,18.0,0.667,6.0,10.0,0.6,7,10.0,0.7,2.0,4.0,6.0,4.0,2.0,0.0,4.0,2.0,37,-13.0,1
175199,2019,21900066,Jimmy Butler,MIA,"OCT 31, 2019",MIA @ ATL,W,35,2,10.0,0.2,0.0,2.0,0.0,1,2.0,0.5,1.0,8.0,9.0,11.0,6.0,3.0,4.0,1.0,5,21.0,1
175197,2019,21900102,Jimmy Butler,MIA,"NOV 05, 2019",MIA @ DEN,L,29,3,12.0,0.25,0.0,3.0,0.0,10,12.0,0.833,4.0,3.0,7.0,4.0,2.0,0.0,3.0,0.0,16,-23.0,1
175196,2019,21900114,Jimmy Butler,MIA,"NOV 07, 2019",MIA @ PHX,W,34,11,16.0,0.688,2.0,2.0,1.0,10,10.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,34,-3.0,1
175195,2019,21900126,Jimmy Butler,MIA,"NOV 08, 2019",MIA @ LAL,L,38,7,16.0,0.438,0.0,4.0,0.0,8,8.0,1.0,2.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,22,-13.0,1
175194,2019,21900148,Jimmy Butler,MIA,"NOV 12, 2019",MIA vs. DET,W,39,6,13.0,0.462,0.0,2.0,0.0,8,11.0,0.727,0.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,20,9.0,1
175193,2019,21900161,Jimmy Butler,MIA,"NOV 14, 2019",MIA @ CLE,W,39,7,11.0,0.636,0.0,2.0,0.0,0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,2.0,4.0,2.0,14,17.0,1
175192,2019,21900178,Jimmy Butler,MIA,"NOV 16, 2019",MIA vs. NOP,W,38,4,11.0,0.364,1.0,2.0,0.5,7,7.0,1.0,2.0,6.0,8.0,13.0,3.0,0.0,6.0,0.0,16,22.0,1
175191,2019,21900206,Jimmy Butler,MIA,"NOV 20, 2019",MIA vs. CLE,W,32,3,16.0,0.188,2.0,4.0,0.5,13,13.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,21,28.0,1
175190,2019,21900219,Jimmy Butler,MIA,"NOV 22, 2019",MIA @ CHI,W,34,7,10.0,0.7,1.0,2.0,0.5,12,13.0,0.923,1.0,4.0,5.0,7.0,4.0,0.0,3.0,2.0,27,15.0,1
175189,2019,21900230,Jimmy Butler,MIA,"NOV 23, 2019",MIA @ PHI,L,30,4,13.0,0.308,0.0,2.0,0.0,3,4.0,0.75,4.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,11,-31.0,1
175188,2019,21900245,Jimmy Butler,MIA,"NOV 25, 2019",MIA vs. CHA,W,31,6,11.0,0.545,0.0,2.0,0.0,9,9.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,3.0,1.0,21,29.0,1
175187,2019,21900273,Jimmy Butler,MIA,"NOV 29, 2019",MIA vs. GSW,W,28,3,11.0,0.273,0.0,2.0,0.0,10,12.0,0.833,2.0,4.0,6.0,6.0,2.0,0.0,1.0,2.0,16,15.0,1
